xP,yP,thetaP,inputP,xE,yE,thetaE,inputE,,
-2.089507758,4.961339279,2.281165429,0.000105611,-6.136751139,9.635712735,2.27789299,-0.765100845,,
-2.151435604,5.033334052,2.281166312,-8.70E-05,-6.167557764,9.67176589,2.277875617,0.764368177,,
-2.213363456,5.10532882,2.281165584,7.17E-05,-6.198364384,9.707819048,2.277892789,-0.763643991,,
-2.275291303,5.177323591,2.281166184,-5.91E-05,-6.229171009,9.743872204,2.277875817,0.762928211,,
-2.337219154,5.24931836,2.28116569,4.87E-05,-6.259977629,9.779925362,2.277892591,-0.762220762,,
-2.399147002,5.321313131,2.281166097,-4.01E-05,-6.290784254,9.815978517,2.277876012,0.761521539,,
-2.461074853,5.3933079,2.281165762,3.30E-05,-6.321590874,9.852031676,2.277892399,-0.760830434,,
-2.523002701,5.46530267,2.281166038,-2.72E-05,-6.352397499,9.888084831,2.277876203,0.760147411,,
-2.584930551,5.53729744,2.28116581,2.24E-05,-6.383204119,9.924137989,2.277892207,-0.759472481,,
-2.6468584,5.60929221,2.281165998,-1.85E-05,-6.414010744,9.960191145,2.277876395,0.758805623,,
-2.70878625,5.68128698,2.281165843,1.52E-05,-6.444817364,9.996244303,2.277892017,-0.758146761,,
-2.770714099,5.75328175,2.281165971,-1.26E-05,-6.475623988,10.03229746,2.277876582,0.757495786,,
-2.832641949,5.825276519,2.281165866,1.03E-05,-6.506430609,10.06835062,2.277891833,-0.756852597,,
-2.894569798,5.89727129,2.281165952,-8.52E-06,-6.537237233,10.10440377,2.277876764,0.756217111,,
-2.956497647,5.969266059,2.281165881,7.02E-06,-6.568043854,10.14045693,2.277891652,-0.75558926,,
-3.018425496,6.041260829,2.28116594,-5.78E-06,-6.598850478,10.17651009,2.277876944,0.754968976,,
-3.080353346,6.113255599,2.281165891,4.77E-06,-6.629657099,10.21256324,2.277891474,-0.75435619,,
-3.142281195,6.185250369,2.281165931,-3.93E-06,-6.660463723,10.2486164,2.27787712,0.753750838,,
-3.204209045,6.257245139,2.281165898,3.24E-06,-6.691270344,10.28466956,2.277891299,-0.753152851,,
-3.266136894,6.329239909,2.281165925,-2.67E-06,-6.722076968,10.32072271,2.277877293,0.752562167,,
-3.328064743,6.401234679,2.281165903,2.20E-06,-6.752883589,10.35677587,2.277891127,-0.75197872,,
-3.389992593,6.473229449,2.281165921,-1.81E-06,-6.783690213,10.39282903,2.277877463,0.751402447,,
-3.451920442,6.545224219,2.281165906,1.49E-06,-6.814496834,10.42888218,2.277890959,-0.750833285,,
-3.513848292,6.617218989,2.281165919,-1.23E-06,-6.845303458,10.46493534,2.277877631,0.750271174,,
-3.575776141,6.689213758,2.281165908,1.01E-06,-6.876110079,10.5009885,2.277890793,-0.749716052,,
-3.63770399,6.761208528,2.281165917,-8.34E-07,-6.906916703,10.53704165,2.277877795,0.74916786,,
-3.69963184,6.833203298,2.28116591,6.87E-07,-6.937723324,10.57309481,2.27789063,-0.748626537,,
-3.761559689,6.905198068,2.281165916,-5.66E-07,-6.968529948,10.60914797,2.277877956,0.748092025,,
-3.823487538,6.977192838,2.281165911,4.67E-07,-6.999336569,10.64520113,2.27789047,-0.747564267,,
-3.885415388,7.049187608,2.281165915,-3.85E-07,-7.030143193,10.68125428,2.277878115,0.747043204,,
-3.947343237,7.121182378,2.281165912,3.17E-07,-7.060949814,10.71730744,2.277890313,-0.746528779,,
-4.009271087,7.193177148,2.281165914,-2.61E-07,-7.091756438,10.75336059,2.277878271,0.746020936,,
-4.071198936,7.265171918,2.281165912,2.15E-07,-7.122563059,10.78941375,2.277890158,-0.745519618,,
-4.133126785,7.337166688,2.281165914,-1.77E-07,-7.153369683,10.82546691,2.277878425,0.74502477,,
-4.195054635,7.409161457,2.281165912,1.46E-07,-7.184176304,10.86152007,2.277890006,-0.744536335,,
-4.256982484,7.481156227,2.281165914,-1.20E-07,-7.214982928,10.89757322,2.277878575,0.744054259,,
-4.318910333,7.553150997,2.281165913,9.92E-08,-7.245789549,10.93362638,2.277889856,-0.743578485,,
-4.380838183,7.625145767,2.281165913,-8.17E-08,-7.276596173,10.96967954,2.277878723,0.743108959,,
-4.442766032,7.697140537,2.281165913,6.73E-08,-7.307402794,11.00573269,2.27788971,-0.742645623,,
-4.504693882,7.769135307,2.281165913,-5.55E-08,-7.338209418,11.04178585,2.277878869,0.742188424,,
-4.566621731,7.841130077,2.281165913,4.57E-08,-7.369016039,11.07783901,2.277889565,-0.741737303,,
-4.62854958,7.913124847,2.281165913,-3.77E-08,-7.399822663,11.11389216,2.277879012,0.741292206,,
-4.69047743,7.985119617,2.281165913,3.10E-08,-7.430629284,11.14994532,2.277889424,-0.740853077,,
-4.752405279,8.057114387,2.281165913,-2.56E-08,-7.461435908,11.18599848,2.277879152,0.740419857,,
-4.814333128,8.129109156,2.281165913,2.11E-08,-7.492242529,11.22205163,2.277889285,-0.739992492,,
-4.876260978,8.201103926,2.281165913,-1.74E-08,-7.523049153,11.25810479,2.277879289,0.739570926,,
-4.938188827,8.273098696,2.281165913,1.43E-08,-7.553855774,11.29415795,2.277889149,-0.739155105,,
-5.000116677,8.345093466,2.281165913,-1.18E-08,-7.584662398,11.3302111,2.277879424,0.738744978,,
-5.062044526,8.417088236,2.281165913,9.71E-09,-7.615469019,11.36626426,2.277889015,-0.7383405,,
-5.123972375,8.489083006,2.281165913,-8.00E-09,-7.646275643,11.40231742,2.277879557,0.737941633,,
-5.185900225,8.561077776,2.281165913,6.59E-09,-7.677082264,11.43837058,2.277888882,-0.737548366,,
-5.247828074,8.633072546,2.281165913,-5.43E-09,-7.707888888,11.47442373,2.27787969,0.73716069,,
-5.309755923,8.705067316,2.281165913,4.47E-09,-7.738695509,11.51047689,2.277888751,-0.736778546,,
-5.371683773,8.777062086,2.281165913,-3.69E-09,-7.769502133,11.54653004,2.277879819,0.736401857,,
-5.433611622,8.849056855,2.281165913,3.04E-09,-7.800308754,11.5825832,2.277888623,-0.736030581,,
-5.495539472,8.921051625,2.281165913,-2.50E-09,-7.831115377,11.61863636,2.277879947,0.735664709,,
-5.557467321,8.993046395,2.281165913,2.06E-09,-7.861921999,11.65468952,2.277888495,-0.735304232,,
-5.61939517,9.065041165,2.281165913,-1.70E-09,-7.892728622,11.69074267,2.277880075,0.73494913,,
-5.68132302,9.137035935,2.281165913,1.40E-09,-7.923535244,11.72679583,2.277888368,-0.734599375,,
-5.743250869,9.209030705,2.281165913,-1.15E-09,-7.954341867,11.76284899,2.277880201,0.734254946,,
-5.805178718,9.281025475,2.281165913,9.51E-10,-7.985148489,11.79890214,2.277888242,-0.733915824,,
-5.867106568,9.353020245,2.281165913,-7.83E-10,-8.015955112,11.8349553,2.277880327,0.733581996,,
-5.929034417,9.425015015,2.281165913,6.45E-10,-8.046761734,11.87100846,2.277888117,-0.73325345,,
-5.990962267,9.497009785,2.281165913,-5.32E-10,-8.077568357,11.90706161,2.277880452,0.732930169,,
-6.052890116,9.569004555,2.281165913,4.38E-10,-8.108374979,11.94311477,2.277887992,-0.732612139,,
-6.114817965,9.640999324,2.281165913,-3.61E-10,-8.139181602,11.97916793,2.277880576,0.732299345,,
-6.176745815,9.712994094,2.281165913,2.97E-10,-8.169988224,12.01522108,2.277887869,-0.731991773,,
-6.238673664,9.784988864,2.281165913,-2.45E-10,-8.200794847,12.05127424,2.277880699,0.731689406,,
-6.300601513,9.856983634,2.281165913,2.02E-10,-8.231601469,12.0873274,2.277887746,-0.73139223,,
-6.362529363,9.928978404,2.281165913,-1.66E-10,-8.262408092,12.12338055,2.277880822,0.731100227,,
-6.424457212,10.00097317,2.281165913,1.37E-10,-8.293214714,12.15943371,2.277887623,-0.730813383,,
-6.486385062,10.07296794,2.281165913,-1.13E-10,-8.324021337,12.19548687,2.277880944,0.730531681,,
-6.548312911,10.14496271,2.281165913,9.31E-11,-8.354827959,12.23154003,2.277887502,-0.730255103,,
-6.61024076,10.21695748,2.281165913,-7.67E-11,-8.385634582,12.26759318,2.277881065,0.729983635,,
-6.67216861,10.28895225,2.281165913,6.32E-11,-8.416441204,12.30364634,2.277887381,-0.729717259,,
-6.734096459,10.36094702,2.281165913,-5.21E-11,-8.447247827,12.33969949,2.277881185,0.729455959,,
-6.796024308,10.43294179,2.281165913,4.29E-11,-8.478054449,12.37575265,2.277887261,-0.729199718,,
-6.857952158,10.50493656,2.281165913,-3.54E-11,-8.508861072,12.41180581,2.277881305,0.728948521,,
-6.919880007,10.57693133,2.281165913,2.91E-11,-8.539667693,12.44785897,2.277887142,-0.72870235,,
-6.981807857,10.6489261,2.281165913,-2.40E-11,-8.570474317,12.48391212,2.277881424,0.728461191,,
-7.043735706,10.72092087,2.281165913,1.98E-11,-8.601280938,12.51996528,2.277887023,-0.728225027,,
-7.105663555,10.79291564,2.281165913,-1.63E-11,-8.632087562,12.55601844,2.277881542,0.727993842,,
-7.167591405,10.86491041,2.281165913,1.34E-11,-8.662894183,12.59207159,2.277886906,-0.727767622,,
-7.229519254,10.93690518,2.281165913,-1.10E-11,-8.693700807,12.62812475,2.277881659,0.727546351,,
-7.291447103,11.00889995,2.281165913,9.11E-12,-8.724507428,12.66417791,2.277886789,-0.727330014,,
-7.353374953,11.08089472,2.281165913,-7.51E-12,-8.755314052,12.70023106,2.277881776,0.727118596,,
-7.415302802,11.15288949,2.281165913,6.19E-12,-8.786120673,12.73628422,2.277886672,-0.726912084,,
-7.477230652,11.22488426,2.281165913,-5.10E-12,-8.816927297,12.77233738,2.277881892,0.726710463,,
-7.539158501,11.29687903,2.281165913,4.19E-12,-8.847733918,12.80839053,2.277886557,-0.726513719,,
-7.60108635,11.3688738,2.281165913,-3.45E-12,-8.878540542,12.84444369,2.277882007,0.72632184,,
-7.6630142,11.44086857,2.281165913,2.85E-12,-8.909347163,12.88049685,2.277886442,-0.726134812,,
-7.724942049,11.51286334,2.281165913,-2.34E-12,-8.940153787,12.91655,2.277882122,0.725952621,,
-7.786869898,11.58485811,2.281165913,1.93E-12,-8.970960408,12.95260316,2.277886327,-0.725775257,,
-7.848797748,11.65685288,2.281165913,-1.60E-12,-9.001767032,12.98865632,2.277882236,0.725602706,,
-7.910725597,11.72884765,2.281165913,1.32E-12,-9.032573653,13.02470948,2.277886213,-0.725434957,,
-7.972653447,11.80084242,2.281165913,-1.09E-12,-9.063380277,13.06076263,2.277882349,0.725271998,,
-8.034581296,11.87283719,2.281165913,8.98E-13,-9.094186898,13.09681579,2.2778861,-0.725113819,,
-8.096509145,11.94483196,2.281165913,-7.36E-13,-9.124993522,13.13286895,2.277882463,0.724960408,,
-8.158436995,12.01682673,2.281165913,6.08E-13,-9.155800143,13.1689221,2.277885987,-0.724811755,,
-8.220364844,12.0888215,2.281165913,-5.01E-13,-9.186606767,13.20497526,2.277882575,0.724667849,,
-8.282292693,12.16081627,2.281165913,4.12E-13,-9.217413388,13.24102842,2.277885875,-0.724528682,,
-8.344220543,12.23281104,2.281165913,-3.37E-13,-9.248220012,13.27708157,2.277882687,0.724394244,,
-8.406148392,12.30480581,2.281165913,2.74E-13,-9.279026633,13.31313473,2.277885763,-0.724264525,,
-8.468076242,12.37680058,2.281165913,-2.24E-13,-9.309833257,13.34918789,2.277882799,0.724139516,,
-8.530004091,12.44879535,2.281165913,1.81E-13,-9.340639878,13.38524104,2.277885652,-0.72401921,,
-8.59193194,12.52079012,2.281165913,-1.52E-13,-9.371446502,13.4212942,2.27788291,0.723903598,,
-8.65385979,12.59278489,2.281165913,1.27E-13,-9.402253123,13.45734736,2.27788554,-0.723792672,,
-8.715787639,12.66477966,2.281165913,-1.08E-13,-9.433059746,13.49340051,2.277883021,0.723686425,,
-8.777715488,12.73677443,2.281165913,9.07E-14,-9.463866368,13.52945367,2.27788543,-0.72358485,,
-8.839643338,12.8087692,2.281165913,-7.78E-14,-9.494672991,13.56550683,2.277883132,0.72348794,,
-8.901571187,12.88076397,2.281165913,6.31E-14,-9.525479613,13.60155998,2.277885319,-0.723395688,,
-8.963499037,12.95275874,2.281165913,-5.02E-14,-9.556286236,13.63761314,2.277883242,0.723308087,,
-9.025426886,13.02475351,2.281165913,4.46E-14,-9.587092858,13.6736663,2.277885209,-0.723225133,,
-9.087354735,13.09674828,2.281165913,-3.69E-14,-9.617899481,13.70971945,2.277883352,0.723146819,,
-9.149282585,13.16874305,2.281165913,2.87E-14,-9.648706103,13.74577261,2.277885099,-0.72307314,,
-9.211210434,13.24073782,2.281165913,-2.54E-14,-9.679512726,13.78182577,2.277883462,0.72300409,,
-9.273138283,13.31273259,2.281165913,2.01E-14,-9.710319348,13.81787893,2.277884989,-0.722939665,,
-9.335066133,13.38472736,2.281165913,-1.98E-14,-9.741125971,13.85393208,2.277883571,0.72287986,,
-9.396993982,13.45672213,2.281165913,1.78E-14,-9.771932593,13.88998524,2.27788488,-0.722824672,,
-9.458921832,13.5287169,2.281165913,-1.23E-14,-9.802739216,13.9260384,2.277883681,0.722774096,,
-9.520849681,13.60071167,2.281165913,9.29E-15,-9.833545838,13.96209155,2.277884771,-0.722728129,,
-9.58277753,13.67270644,2.281165913,-7.15E-15,-9.864352461,13.99814471,2.27788379,0.722686767,,
-9.64470538,13.74470121,2.281165913,4.73E-15,-9.895159083,14.03419787,2.277884662,-0.722650009,,
-9.706633229,13.81669598,2.281165913,-3.42E-15,-9.925965706,14.07025102,2.277883899,0.722617851,,
-9.768561078,13.88869075,2.281165913,3.69E-15,-9.956772328,14.10630418,2.277884553,-0.722590291,,
-9.830488928,13.96068552,2.281165913,-1.17E-15,-9.987578951,14.14235734,2.277884008,0.722567327,,
-9.892416777,14.03268029,2.281165913,2.34E-15,-10.01838557,14.17841049,2.277884444,-0.722548958,,
-9.954344627,14.10467506,2.281165913,-1.56E-15,-10.0491922,14.21446365,2.277884117,0.722535182,,
-10.01627248,14.17666983,2.281165913,1.55E-15,-10.07999882,14.25051681,2.277884335,-0.722525999,,
-10.07820033,14.2486646,2.281165913,-1.19E-15,-10.11080544,14.28656996,2.277884199,0.72252026,,
0,0,0,-0.999982641,-3.2,-4.175,1.570796327,1,,
0.058542151,-0.001715532,-0.058591659,-0.999991285,-3.200422335,-4.145940896,1.599861569,1,,
0.116883384,-0.006856246,-0.117183569,-0.999991196,-3.201688982,-4.116906339,1.628926812,1,,
0.174823471,-0.015404508,-0.175775474,-0.99999109,-3.203798872,-4.087920855,1.657992054,1,,
0.23216356,-0.027330979,-0.234367371,-0.999990967,-3.206750222,-4.05900893,1.687057296,1,,
0.288706857,-0.042594726,-0.292959261,-0.999990825,-3.21054054,-4.030194986,1.716122539,1,,
0.344259306,-0.061143363,-0.351551142,-0.999990663,-3.215166623,-4.001503362,1.745187781,1,,
0.398630247,-0.082913231,-0.410143013,-0.999990481,-3.220624563,-3.972958297,1.774253024,1,,
0.451633081,-0.107829613,-0.468734872,-0.999990277,-3.226909751,-3.944583901,1.803318266,1,,
0.503085899,-0.135806997,-0.527326719,-0.999990049,-3.234016877,-3.916404145,1.832383508,1,,
0.552812114,-0.166749362,-0.585918552,-0.999989795,-3.241939937,-3.888442832,1.861448751,1,,
0.600641067,-0.200550512,-0.644510369,-0.999989512,-3.250672239,-3.860723583,1.890513993,1,,
0.646408607,-0.237094441,-0.703102168,-0.999989199,-3.260206406,-3.833269811,1.919579236,1,,
0.68995766,-0.276255729,-0.761693948,-0.999988853,-3.270534384,-3.806104709,1.948644478,1,,
0.731138766,-0.317899971,-0.820285707,-0.999988469,-3.281647449,-3.779251224,1.97770972,1,,
0.769810593,-0.361884245,-0.878877442,-0.999988045,-3.293536213,-3.752732039,2.006774963,1,,
0.805840418,-0.408057594,-0.937469151,-0.999987575,-3.306190634,-3.726569556,2.035840205,1,,
0.839104589,-0.456261551,-0.996060831,-0.999987054,-3.319600022,-3.700785875,2.064905448,1,,
0.869488944,-0.506330677,-1.054652479,-0.999986476,-3.33375305,-3.675402776,2.09397069,1,,
0.896889206,-0.558093136,-1.113244091,-0.999985833,-3.348637762,-3.650441702,2.123035932,1,,
0.92121134,-0.611371277,-1.171835663,-0.999985117,-3.364241585,-3.625923737,2.152101175,1,,
0.942371874,-0.665982249,-1.230427191,-0.999984319,-3.380551338,-3.601869592,2.181166417,1,,
0.960298188,-0.721738628,-1.289018669,-0.999983424,-3.397553243,-3.578299588,2.21023166,1,,
0.974928763,-0.778449057,-1.347610092,-0.999982421,-3.415232938,-3.555233633,2.239296902,1,,
0.986213389,-0.835918908,-1.406201452,-0.99998129,-3.43357549,-3.532691213,2.268362144,1,,
0.994113343,-0.893950944,-1.464792741,-0.999980011,-3.452565403,-3.51069137,2.297427387,1,,
0.998601517,-0.952346002,-1.523383951,-0.999978559,-3.472186635,-3.489252687,2.326492629,1,,
0.999662511,-1.010903673,-1.581975069,-0.999976901,-3.492422614,-3.468393275,2.355557872,1,,
0.997292692,-1.06942299,-1.640566083,-0.999974999,-3.513256244,-3.448130754,2.384623114,1,,
0.991500197,-1.127703121,-1.699156977,-0.999972803,-3.534669927,-3.428482241,2.413688356,1,,
0.982304915,-1.185544052,-1.757747732,-0.999970252,-3.556645573,-3.409464332,2.442753599,1,,
0.969738411,-1.242747282,-1.816338325,-0.999967266,-3.579164621,-3.391093094,2.471818841,1,,
0.953843821,-1.2991165,-1.874928727,-0.999963742,-3.602208046,-3.373384044,2.500884084,1,,
0.934675706,-1.354458256,-1.933518903,-0.999959543,-3.625756384,-3.356352142,2.529949326,1,,
0.912299861,-1.408582633,-1.992108807,-0.999954488,-3.649789743,-3.340011776,2.559014568,1,,
0.88679309,-1.461303894,-2.050698384,-0.99994833,-3.674287821,-3.324376749,2.588079811,1,,
0.858242947,-1.512441122,-2.109287556,-0.999940723,-3.699229923,-3.309460268,2.617145053,1,,
0.82674743,-1.561818841,-2.167876227,-0.99993118,-3.724594981,-3.295274932,2.646210296,1,,
0.792414648,-1.609267623,-2.22646426,-0.999918983,-3.750361568,-3.281832727,2.675275538,1,,
0.755362452,-1.65462467,-2.28505147,-0.999903054,-3.776507918,-3.269145005,2.70434078,1,,
0.715718027,-1.697734375,-2.343637587,-0.999881702,-3.803011944,-3.257222485,2.733406023,1,,
0.673617464,-1.738448865,-2.402222214,-0.999852161,-3.829851258,-3.246075238,2.762471265,1,,
0.629205287,-1.776628519,-2.460804729,-0.999809653,-3.857003188,-3.235712681,2.791536508,1,,
0.582633971,-1.812142463,-2.519384115,-0.999745329,-3.884444798,-3.226143567,2.82060175,1,,
0.534063419,-1.844869053,-2.577958569,-0.999641303,-3.912152907,-3.217375979,2.849666992,1,,
0.483660439,-1.874696367,-2.636524572,-0.999456859,-3.940104109,-3.209417324,2.878732235,1,,
0.431598213,-1.901522761,-2.695074197,-0.999082268,-3.968274793,-3.202274324,2.907797477,1,,
0.37805585,-1.925257755,-2.753585057,-0.998133655,-3.996641163,-3.195953014,2.93686272,1,,
0.323218429,-1.94582485,-2.811961013,-0.994477418,-4.025179256,-3.190458733,2.965927962,1,,
0.267283247,-1.963189026,-2.869221365,-0.960053532,-4.053864966,-3.185796123,2.994993204,1,,
0.210708349,-1.978422323,-2.887921923,0.321726692,-4.082674061,-3.181969121,3.024058447,1,,
0.154014657,-1.99321721,-2.884725939,-0.21263462,-4.111582206,-3.178980962,3.053123689,1,,
0.097329149,-2.008043589,-2.886811236,0.14145488,-4.140564979,-3.176834168,3.082188932,1,,
0.040638405,-2.022850006,-2.88543041,-0.094321615,-4.1695979,-3.175530554,3.111254174,1,,
-0.016048928,-2.037669509,-2.886349577,0.06294666,-4.198656443,-3.175071221,3.140319416,1,,
-0.072738532,-2.052480334,-2.885736635,-0.042024426,-4.227716061,-3.175456556,3.169384659,1,,
-0.129426627,-2.067296938,-2.886145694,0.028061538,-4.256752207,-3.176686234,3.198449901,1,,
-0.18611573,-2.082109689,-2.885872585,-0.018739185,-4.285740354,-3.178759217,3.227515144,1,,
-0.242804161,-2.096925013,-2.886054951,0.012514275,-4.314656013,-3.181673753,3.256580386,1,,
-0.299493041,-2.111738619,-2.885933167,-0.008357293,-4.34347476,-3.185427381,3.285645628,1,,
-0.356181622,-2.126553371,-2.886014496,0.005581216,-4.37217225,-3.190016929,3.314710871,1,,
-0.412870402,-2.141367358,-2.885960183,-0.003727287,-4.400724242,-3.19543852,3.343776113,1,,
-0.469559049,-2.156181857,-2.885996454,0.002489186,-4.429106617,-3.201687576,3.372841355,0.999999996,,
-0.526247786,-2.170996014,-2.885972231,-0.001662348,-4.457322199,-3.208656713,3.394642789,0.500172183,,
-0.582936462,-2.185810398,-2.885988408,0.001110163,-4.485461636,-3.215934101,3.394690331,-0.496900754,,
-0.639625179,-2.200624631,-2.885977605,-0.000741399,-4.513601073,-3.223211491,3.39464293,0.493639009,,
-0.696313868,-2.215438965,-2.88598482,0.000495127,-4.54174051,-3.230488878,3.39469007,-0.490395271,,
-0.753002576,-2.230253232,-2.885980001,-0.00033066,-4.569879946,-3.237766269,3.394643294,0.487176574,,
-0.809691272,-2.245067543,-2.885983219,0.000220824,-4.598019384,-3.245043655,3.394689643,-0.483987235,,
-0.866379975,-2.259881825,-2.88598107,-0.000147472,-4.62615882,-3.252321047,3.394643752,0.480829402,,
-0.923068674,-2.274696127,-2.885982505,9.85E-05,-4.654298258,-3.259598433,3.394689164,-0.477704513,,
-0.979757376,-2.289510415,-2.885981547,-6.58E-05,-4.682437694,-3.266875825,3.394644246,0.47461362,,
